id_anuncio,url,titulo,precio,superficie_m2,habitaciones,zona_scraping
022648ab0573,https://www.pisos.com/comprar/piso-universidad_malasana28015-62576437261_109800/,"Piso en calle de Santa Cruz de Marcenado, 4",1875000.0,243.0,4.0,Centro
e96871a27aa4,https://www.pisos.com/comprar/piso-centro_palacio28005-62545099663_109800/,"Piso en Plaza del Alamillo, 2",715000.0,95.0,1.0,Centro
aae4b511451c,https://www.pisos.com/comprar/piso-centro_palacio28005-60005950239_109800/,"Piso en calle Toledo, 82",460000.0,70.0,3.0,Centro
fa13e23a6a0c,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-60889371389_109800/,"Piso en calle del Duque de Fernán Núñez, 5",445000.0,60.0,1.0,Centro
8f8b748cb431,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-60924228487_109800/,"Piso en calle de San Ildefonso, 30",219000.0,27.0,1.0,Centro
a1cbc8398cce,https://www.pisos.com/comprar/piso-universidad_malasana28004-59254062952_109800/,"Piso en calle de Colón, 5",1115000.0,141.0,2.0,Centro
8c19281b9465,https://www.pisos.com/comprar/piso-universidad_malasana28004-59242107746_109800/,"Piso en calle de Jesús del Valle, 2",1370000.0,137.0,3.0,Centro
45c3507f30a1,https://www.pisos.com/comprar/piso-universidad_malasana28004-59184412615_109800/,"Piso en calle de la Madera, 46",645000.0,103.0,2.0,Centro
81b7f70f231f,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28012-59209426275_109800/,"Piso en calle de Embajadores, 37",566900.0,108.0,3.0,Centro
4f6e48e7a0ad,https://www.pisos.com/comprar/piso-universidad_malasana28004-58407345647_109800/,"Piso en calle de la Madera, 7",350000.0,64.0,1.0,Centro
cc6abeba9bf4,https://www.pisos.com/comprar/piso-universidad_malasana28015-57596091746_109800/,"Piso en calle de los Reyes, 1",450000.0,63.0,1.0,Centro
29e2a9221015,https://www.pisos.com/comprar/apartamento-centro_embajadores_lavapies28012-55007511507_109800/,"Apartamento en calle de Buenavista, 36",180000.0,40.0,2.0,Centro
7a334ca9f450,https://www.pisos.com/comprar/apartamento-centro_palacio28005-61724697970_109800/,"Apartamento en calle de Bailén, 39",,40.0,1.0,Centro
126d5bdc3847,https://www.pisos.com/comprar/piso-universidad_malasana28015-60838595486_109800/,"Piso en calle de Antonio Grilo, 6",,45.0,1.0,Centro
a1083b954d11,https://www.pisos.com/comprar/estudio-universidad_malasana28004-60006514779_109800/,"Estudio en calle del Desengaño, 11",310000.0,31.0,,Centro
33a450a7f357,https://www.pisos.com/comprar/apartamento-cortes_huertas28012-61763036084_109800/,"Apartamento en calle de Núñez de Arce, 2",,77.0,2.0,Centro
38502be8e6d0,https://www.pisos.com/comprar/piso-justicia_chueca28004-61714893485_109800/,"Piso en calle de Hortaleza, 65",,95.0,2.0,Centro
f020ed6b51f8,https://www.pisos.com/comprar/piso-centro_palacio28005-62548422243_109800/,"Piso en calle de la Sierpe, 5",660000.0,130.0,3.0,Centro
ac0d9ca345b3,https://www.pisos.com/comprar/piso-cortes_huertas28014-59256857757_109800/,"Piso en calle del Gobernador, 14",360000.0,84.0,1.0,Centro
69577aa5462d,https://www.pisos.com/comprar/piso-centro_embajadores_lavapies28005-57534792413_109800/,"Piso en calle de La Arganzuela, 1",650000.0,130.0,3.0,Centro
05880cf3e03d,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-55045544410_106600/,Piso en calle Gran Vía,5600000.0,370.0,6.0,Centro
8b9991ddcc5c,https://www.pisos.com/comprar/casa-guardo_centro_urbano-56713181833_100500/,Casa en Valdecastro,30000.0,260.0,5.0,Centro
ee3c40ee604c,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-61742937791_106400/,Piso en Madrid Capital,1260000.0,190.0,5.0,Centro
4e1cb9af1f2e,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-61719847973_106400/,Piso en Madrid Capital,1272000.0,225.0,5.0,Centro
36f5a770160a,https://www.pisos.com/comprar/chalet-nueva_nerja_burriana-59228096062_100500/,"Chalet en calle calle Maria de Waard, nº 8",1300000.0,209.0,4.0,Centro
bf271d96f5cd,https://www.pisos.com/comprar/atico-fuencarral_el_pardo_las_tablas28050-61763622546_100500/,Ático en calle de Santiago,700000.0,75.0,2.0,Centro
8b2565dc5172,https://www.pisos.com/comprar/piso-puente_de_vallecas_san_diego-62522293092_100200/,Piso en San Diego,195000.0,65.0,3.0,Centro
93429bb05dd0,https://www.pisos.com/comprar/chalet-corralejos28033-55867897610_108500/,Chalet en Corralejos,575000.0,180.0,3.0,Centro
34c40353a270,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-55017372710_106600/,Piso en Madrid Capital,550000.0,90.0,3.0,Centro
db2659295761,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-59221642486_106500/,Piso en Madrid Capital,647500.0,95.0,3.0,Centro
2ba7e71e04d3,https://www.pisos.com/comprar/casa_adosada-ceuti_centro_urbano-60836316040_100500/,Casa adosada en calle de la Magdalena,79000.0,142.0,5.0,Centro
9b44c245c84a,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-58335852444_106500/,Piso en Madrid Capital,1850000.0,137.0,3.0,Centro
15a8b1d095c6,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-58352586751_106500/,Piso en Madrid Capital,550000.0,56.0,1.0,Centro
ca9f88d7da64,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-60039584368_106500/,Piso en Madrid Capital,1500000.0,238.0,4.0,Centro
f5312d306683,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-58385652143_106500/,Piso en Madrid Capital,1250000.0,120.0,3.0,Centro
e9e551671b39,https://www.pisos.com/comprar/atico-madrid_capital_zona_urbana-61743426513_106500/,Ático en Madrid Capital,575000.0,88.0,2.0,Centro
fd3458543eec,https://www.pisos.com/comprar/piso-puente_de_vallecas_portazgo-62518018727_100200/,Piso en Portazgo,259000.0,73.0,3.0,Centro
af4dfe2d7917,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-60926251533_106500/,Piso en Madrid Capital,590000.0,58.0,1.0,Centro
cbda6c63bc0c,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-58427930474_106600/,Piso en Madrid Capital,975000.0,122.0,2.0,Centro
d0f6a3200e24,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-59219899901_106500/,Piso en Madrid Capital,2100000.0,165.0,2.0,Centro
8447ea2219a2,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-60080707135_106500/,Piso en Madrid Capital,263900.0,83.0,3.0,Centro
e4e354197eae,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-60851747141_106500/,Piso en Madrid Capital,148000.0,30.0,1.0,Centro
77f2b2f1a75d,https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-60897126671_515003/,Piso en Plaza de España,1750000.0,172.0,2.0,Centro
39467356c0e3,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-61741433008_106400/,Piso en Madrid Capital,650000.0,109.0,4.0,Centro
d52ddc6158a9,https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-61736653346_100500/,Piso en Plaza de España,1230000.0,109.0,2.0,Centro
330469e1e23f,https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-58385655330_100200/,Piso en calle de Arriaza,295000.0,43.0,2.0,Centro
254352de9539,https://www.pisos.com/comprar/piso-madrid_capital_zona_urbana-60920618969_106500/,Piso en Madrid Capital,650000.0,120.0,3.0,Centro
0ba5c9607d5c,https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-62580916775_990673/,Piso en calle de Martín de los Heros,442000.0,57.0,2.0,Centro
e4f7dd365f4a,https://www.pisos.com/comprar/piso-casa_de_campo28008-60859839452_100500/,Piso en calle de Cadarso,300000.0,56.0,2.0,Centro
c030eb3a700f,https://www.pisos.com/comprar/piso-moncloa_aravaca_arguelles28008-62569491351_109800/,"Piso en calle de Martín de los Heros, 8",442000.0,55.0,2.0,Centro
6ac416f085bb,https://www.pisos.com/comprar/piso-ibiza28009-61759661427_524671/,Piso en calle de Fernán González,730000.0,105.0,3.0,Retiro
87d25c32cdc5,https://www.pisos.com/comprar/piso-retiro_estrella-62584613234_100200/,Piso en Estrella,599000.0,85.0,2.0,Retiro
d603b7f980fc,https://www.pisos.com/comprar/atico-retiro_pacifico28007-61667999126_100200/,Ático en Pacífico,460000.0,62.0,2.0,Retiro
98052fe6949c,https://www.pisos.com/comprar/piso-retiro_pacifico28007-59207830387_106000/,Piso en Retiro - Pacífico,889000.0,133.0,4.0,Retiro
8fc5cf0b6aed,https://www.pisos.com/comprar/piso-retiro_pacifico28007-53407844713_500185/,Piso en Pacífico,386000.0,46.0,1.0,Retiro
0bad980a2ca5,https://www.pisos.com/comprar/atico-retiro_pacifico28014-57546412135_100200/,Ático en Pacífico,1850000.0,152.0,4.0,Retiro
a5863b4dd49a,https://www.pisos.com/comprar/duplex-nino_jesus28009-60844967753_100500/,Dúplex en calle de Amado Nervo,1600000.0,254.0,5.0,Retiro
3cd0aad92689,https://www.pisos.com/comprar/piso-ibiza28009-55878544310_524350/,Piso en calle de Lope de Rueda,725000.0,63.0,2.0,Retiro
c04c31baff51,https://www.pisos.com/comprar/piso-retiro_pacifico28014-59243873735_997864/,Piso en Avenida de la Ciudad de Barcelona,415000.0,75.0,2.0,Retiro
61ce32b422e0,https://www.pisos.com/comprar/piso-retiro_estrella28007-58346424394_100500/,Piso en calle de Sirio,870000.0,165.0,4.0,Retiro
689c2ef8f402,https://www.pisos.com/comprar/estudio-retiro_pacifico28007-57518307700_100500/,Estudio en calle del General Velarde,293000.0,50.0,,Retiro
b481c3b3d417,https://www.pisos.com/comprar/piso-ibiza28009-62568823072_102100/,Piso en Pacífico,1179000.0,177.0,4.0,Retiro
b2c953bcbedf,https://www.pisos.com/comprar/piso-retiro_pacifico-61677600665_100200/,Piso en Pacífico,330000.0,71.0,3.0,Retiro
d52581f9e964,https://www.pisos.com/comprar/piso-nino_jesus28007-61671522315_100200/,Piso en Niño Jesús,939000.0,181.0,5.0,Retiro
9e6b1637e581,https://www.pisos.com/comprar/piso-retiro_estrella28007-61706220185_100200/,Piso en Estrella,624000.0,85.0,3.0,Retiro
e990d9f6eb77,https://www.pisos.com/comprar/piso-ibiza28009-58342200853_102100/,Piso en Ibiza,895000.0,124.0,4.0,Retiro
28437191860e,https://www.pisos.com/comprar/piso-ibiza28009-54202753482_102100/,Piso en Goya,1275000.0,114.0,2.0,Retiro
11d41911d163,https://www.pisos.com/comprar/piso-adelfas28007-62516491609_100200/,Piso en Adelfas,440000.0,57.0,3.0,Retiro
3950071d03ee,https://www.pisos.com/comprar/piso-retiro_pacifico28007-54171864536_100200/,Piso en Pacífico,660000.0,112.0,3.0,Retiro
0701b3eb082c,https://www.pisos.com/comprar/piso-ibiza28009-61667199590_102100/,Piso en Ibiza,590000.0,64.0,2.0,Retiro
b47ca6086699,https://www.pisos.com/comprar/piso-nino_jesus28009-62588607282_100500/,Piso en calle de los Reyes Magos,1650000.0,149.0,3.0,Retiro
1019bf65f20b,https://www.pisos.com/comprar/atico-ibiza28009-62544171893_991170/,Ático en calle de Ibiza,1950000.0,166.0,4.0,Retiro
2089f5579095,https://www.pisos.com/comprar/piso-ibiza28009-62572157329_109200/,"Piso en calle >C- de Fernán González, nº >",1090000.0,101.0,2.0,Retiro
ff7ed7dc30e3,https://www.pisos.com/comprar/piso-ibiza28009-62585484262_108900/,Piso en calle del Alcalde Sáinz de Baranda,1169000.0,101.0,3.0,Retiro
296e0bbbe4c2,https://www.pisos.com/comprar/piso-retiro_pacifico28007-61725446322_100500/,Piso en calle de Sánchez Barcáiztegui,599000.0,80.0,2.0,Retiro
5a0219590a97,https://www.pisos.com/comprar/atico-retiro_pacifico28007-58358253737_109300/,Ático en Retiro,998000.0,140.0,3.0,Retiro
fc7b38c3195d,https://www.pisos.com/comprar/piso-ibiza28009-55027158118_100500/,Piso en calle del Alcalde Sáinz de Baranda,975000.0,95.0,2.0,Retiro
db5be991a8c7,https://www.pisos.com/comprar/piso-ibiza28009-49202220938_108900/,Piso en calle de Fernán González,959000.0,91.0,3.0,Retiro
3f526c4a3355,https://www.pisos.com/comprar/atico-adelfas28007-29180724817_100500/,Ático en Avenida de la Ciudad de Barcelona,580000.0,109.0,2.0,Retiro
e0c585731377,https://www.pisos.com/comprar/duplex-retiro_pacifico28007-60908231567_528723/,Dúplex en calle de la Caridad,1100000.0,150.0,4.0,Retiro
cdbe868760f2,https://www.pisos.com/comprar/piso-ibiza28009-62598872694_102100/,Piso en Ibiza,718000.0,68.0,2.0,Retiro
67f652104304,https://www.pisos.com/comprar/piso-ibiza28009-60079577038_102100/,Piso en Ibiza,395000.0,40.0,1.0,Retiro
fae6afb8f0ef,https://www.pisos.com/comprar/piso-retiro_pacifico28007-57547438477_997093/,Piso en calle de Granada,260000.0,39.0,1.0,Retiro
ed6fe8578a40,https://www.pisos.com/comprar/piso-ibiza28009-62560330634_100500/,Piso en Ibiza,1950000.0,162.0,3.0,Retiro
e0e60b7cda81,https://www.pisos.com/comprar/piso-adelfas28007-61685557458_997897/,Piso en Adelfas,693500.0,111.0,3.0,Retiro
86ada931e014,https://www.pisos.com/comprar/piso-retiro_pacifico28007-60001690317_105100/,Piso en Pacífico,425000.0,54.0,1.0,Retiro
a934ffea6f4e,https://www.pisos.com/comprar/piso-ibiza28009-59254759525_100500/,Piso en Madrid,1549000.0,147.0,3.0,Retiro
f5a94eaafee4,https://www.pisos.com/comprar/piso-adelfas28007-5880381137_109700/,"Piso en calle de Catalina Suárez, 7",1095000.0,138.0,3.0,Retiro
b11497ef4914,https://www.pisos.com/comprar/piso-ibiza28009-55871296250_102100/,Piso en Ibiza,725000.0,63.0,2.0,Retiro
a133b83539a9,https://www.pisos.com/comprar/atico-adelfas28007-5915170604_109700/,"Ático en calle de Catalina Suárez, 7",975000.0,125.0,2.0,Retiro
a9e09db71d8b,https://www.pisos.com/comprar/piso-adelfas28007-5838650602_109700/,"Piso en calle de Catalina Suárez, 7",995000.0,133.0,3.0,Retiro
293b41b59712,https://www.pisos.com/comprar/piso-adelfas28007-5969860866_109700/,"Piso en calle de Catalina Suárez, 7",1125000.0,141.0,3.0,Retiro
4931baa91910,https://www.pisos.com/comprar/piso-adelfas28007-5993936257_109700/,"Piso en calle de Catalina Suárez, 7",620000.0,92.0,1.0,Retiro
16daad90121e,https://www.pisos.com/comprar/atico-adelfas28007-5898457543_109700/,"Ático en calle de Catalina Suárez, 7",680000.0,85.0,1.0,Retiro
7c994f47bc10,https://www.pisos.com/comprar/duplex-adelfas28007-5949068112_109700/,"Dúplex en calle de Catalina Suárez, 7",825000.0,129.0,2.0,Retiro
b8ea5a5511bc,https://www.pisos.com/comprar/piso-adelfas28007-5922053088_109700/,"Piso en calle de Catalina Suárez, 7",1165000.0,147.0,3.0,Retiro
64abb4d18e04,https://www.pisos.com/comprar/piso-adelfas28007-5845266879_109700/,"Piso en calle de Catalina Suárez, 7",1115000.0,151.0,3.0,Retiro
7c0ffd59c685,https://www.pisos.com/comprar/piso-adelfas28007-5976267879_109700/,"Piso en calle de Catalina Suárez, 7",1205000.0,147.0,3.0,Retiro
611e07828a6e,https://www.pisos.com/comprar/piso-ibiza28009-62529609964_100500/,Piso en calle de Ibiza,1195000.0,124.0,3.0,Retiro
25b5295e8c95,https://www.pisos.com/comprar/piso-ibiza28009-62597168142_528715/,"Piso en calle del Alcalde Sáinz de Baranda, 53",1379000.0,115.0,4.0,Retiro
caf43ce16200,https://www.pisos.com/comprar/piso-ibiza28009-62523616919_528715/,"Piso en calle del Alcalde Sáinz de Baranda, 11",679000.0,45.0,2.0,Retiro
3e83645d3605,https://www.pisos.com/comprar/piso-ibiza28009-62566448145_528715/,"Piso en calle del Alcalde Sáinz de Baranda, 17",1169000.0,95.0,3.0,Retiro
9626781b8a60,https://www.pisos.com/comprar/piso-jeronimos28014-54220492109_996542/,Piso en calle de Juan de Mena,3950000.0,182.0,3.0,Retiro
f64eda6768bd,https://www.pisos.com/comprar/piso-ibiza28009-62550890466_107000/,"Piso en calle de Fernán González, 59",1549000.0,134.0,3.0,Retiro
850672f7aa9e,https://www.pisos.com/comprar/piso-adelfas28007-62531331998_109200/,"Piso en calle >C. de Gandía, nº >",339000.0,67.0,2.0,Retiro
887d4c58349b,https://www.pisos.com/comprar/piso-ibiza28009-61764429027_109200/,"Piso en calle >C. de Lope de Rueda, nº >",621900.0,100.0,3.0,Retiro
33df804f3cd0,https://www.pisos.com/comprar/piso-retiro_pacifico28007-61703725604_100500/,"Piso en Avenida de Menéndez Pelayo, 20",360000.0,49.0,2.0,Retiro
e17da80941c2,https://www.pisos.com/comprar/piso-nino_jesus28009-61754266031_109200/,"Piso en calle >C. de los Reyes Magos, nº >",1650000.0,149.0,3.0,Retiro
db91a5d820f5,https://www.pisos.com/comprar/piso-jeronimos28014-43395803345_100500/,Piso en calle de Juan de Mena,705000.0,72.0,2.0,Retiro
ec1e8746e996,https://www.pisos.com/comprar/piso-ibiza28009-62524294571_528715/,"Piso en calle de Ibiza, 64",1279000.0,124.0,3.0,Retiro
a508a37abc76,https://www.pisos.com/comprar/piso-ibiza28007-62560333466_107000/,"Piso en calle del Alcalde Sáinz de Baranda, 65",1399000.0,131.0,3.0,Retiro
eccd6bdcaeb8,https://www.pisos.com/comprar/piso-ibiza28009-62533808982_109300/,Piso en Retiro,1195000.0,124.0,3.0,Retiro
c20776cfa837,https://www.pisos.com/comprar/piso-adelfas28007-62593010597_100500/,Piso en calle Fernandez Shaw,1250000.0,139.0,3.0,Retiro
d2cd292c54ff,https://www.pisos.com/comprar/piso-ibiza28009-61677484278_100500/,Piso en calle de Maiquez,850000.0,106.0,3.0,Retiro
c0c7eea922fc,https://www.pisos.com/comprar/piso-jeronimos28014-61725402286_109200/,"Piso en calle >C. de Alfonso Xii, nº >",2300000.0,166.0,3.0,Retiro
9bdf09b66200,https://www.pisos.com/comprar/piso-ibiza28009-61751175667_109200/,"Piso en calle >C. de Ibiza, nº >",1279000.0,124.0,3.0,Retiro
6254b8e5894c,https://www.pisos.com/comprar/piso-ibiza28009-61688706975_109200/,"Piso en calle >C. de Antonio Acuña, nº >",1180000.0,80.0,2.0,Retiro
b48cce374404,https://www.pisos.com/comprar/piso-jeronimos28014-61761381802_100500/,Piso en calle de Antonio Maura,4500000.0,291.0,4.0,Retiro
a46ce2d5b2cb,https://www.pisos.com/comprar/piso-retiro_pacifico28007-61740607755_109200/,"Piso en calle >C. de Sánchez Barcáiztegui, nº >",550000.0,50.0,4.0,Retiro
36704f03de67,https://www.pisos.com/comprar/casa_unifamiliar-nino_jesus28007-61733610545_109200/,"Casa unifamiliar en calle >C- de Francisco Vitoria, nº >",5900000.0,450.0,4.0,Retiro
237614d22ae7,https://www.pisos.com/comprar/piso-ibiza28009-61679773249_100500/,Piso en calle de O'Donnell,3190000.0,240.0,3.0,Retiro
ed361a8a0e91,https://www.pisos.com/comprar/estudio-retiro_pacifico28007-61752887072_102200/,Estudio en Avenida de la Ciudad de Barcelona,249000.0,35.0,1.0,Retiro
7249dca6ec18,https://www.pisos.com/comprar/piso-nino_jesus28007-61678741625_108900/,Piso en calle de Amado Nervo,1100000.0,113.0,2.0,Retiro
73531091908e,https://www.pisos.com/comprar/piso-ibiza28009-61691487743_524671/,Piso en calle del Alcalde Sáinz de Baranda,679000.0,50.0,2.0,Retiro
9ce8f2da3404,https://www.pisos.com/comprar/piso-ibiza28009-60920918294_109300/,Piso en Avenida de Menéndez Pelayo,445000.0,44.0,1.0,Retiro
4243b22e3714,https://www.pisos.com/comprar/estudio-retiro_pacifico28007-60932650616_102200/,Estudio en Avenida de la Ciudad de Barcelona,249000.0,35.0,1.0,Retiro
29e1748fb2be,https://www.pisos.com/comprar/piso-ibiza28009-60862462541_524671/,Piso en calle del Alcalde Sáinz de Baranda,1379000.0,125.0,4.0,Retiro
2cdaf93b8c14,https://www.pisos.com/comprar/piso-adelfas28007-60850938555_100500/,Piso en Avenida del Mediterráneo,765000.0,123.0,4.0,Retiro
bc1cfe9bf230,https://www.pisos.com/comprar/piso-ibiza28009-60904315111_100500/,Piso en calle de Maiquez,1560000.0,150.0,3.0,Retiro
4b97fff637e4,https://www.pisos.com/comprar/piso-nino_jesus28007-60853828856_108900/,Piso en Avenida de Menéndez Pelayo,1330000.0,102.0,2.0,Retiro
5ed3f329b6b3,https://www.pisos.com/comprar/piso-ibiza28009-60075390891_100500/,Piso en calle de Ibiza,1500000.0,135.0,3.0,Retiro
b9912c6914c8,https://www.pisos.com/comprar/piso-ibiza28009-57599115230_524612/,Piso en Ibiza,725000.0,63.0,2.0,Retiro
c75975e923c1,https://www.pisos.com/comprar/piso-ibiza28009-57524932148_108900/,Piso en calle de O'Donnell,4000000.0,221.0,3.0,Retiro
075886fb9216,https://www.pisos.com/comprar/piso-jeronimos28014-57557383221_100500/,Piso en calle de Casado del Alisal,3100000.0,241.0,3.0,Retiro
17a1245be9b1,https://www.pisos.com/comprar/piso-jeronimos28014-57551559948_108900/,Piso en Retiro,1690000.0,152.0,3.0,Retiro
199834c18f84,https://www.pisos.com/comprar/piso-jeronimos28014-53415073227_100500/,Piso en calle de Alfonso XII,6700000.0,264.0,4.0,Retiro
4e7759208128,https://www.pisos.com/comprar/piso-retiro_estrella-55087907969_100500/,Piso en Pasaje del Escudo,559000.0,91.0,4.0,Retiro
0dc308c4e08c,https://www.pisos.com/comprar/piso-retiro_estrella28007-62577450690_100500/,Piso en calle Doctor Esquerdo,715000.0,127.0,2.0,Retiro
605a7651502a,https://www.pisos.com/comprar/piso-retiro_pacifico28007-62505774202_523378/,Piso en Avenida de la Ciudad de Barcelona,850000.0,117.0,3.0,Retiro
338df759c4db,https://www.pisos.com/comprar/piso-nino_jesus28009-62506929508_101800/,Piso en calle de los Reyes Magos,1650000.0,149.0,3.0,Retiro
b3f9a83bdee1,https://www.pisos.com/comprar/piso-adelfas28007-62549350446_101800/,Piso en calle de Gandía,339000.0,67.0,2.0,Retiro
8e68fe5c0f07,https://www.pisos.com/comprar/piso-ibiza28009-61718631831_521737/,Piso en calle del Alcalde Sáinz de Baranda,1209000.0,78.0,2.0,Retiro
6130f3137c98,https://www.pisos.com/comprar/piso-jeronimos28014-61729047048_149200/,Piso en Paseo de la Reina Cristina,995000.0,150.0,3.0,Retiro
dc4a20a50c57,https://www.pisos.com/comprar/piso-ibiza28009-61668649724_100500/,Piso en calle de Fernán González,1090000.0,101.0,2.0,Retiro
68ae67537c2e,https://www.pisos.com/comprar/piso-ibiza28009-61719612234_108900/,Piso en calle del Doctor Castelo,1185000.0,119.0,3.0,Retiro
6a7ba29b51ce,https://www.pisos.com/comprar/piso-ibiza28009-61742784527_100500/,Piso en calle del Doctor Castelo,1185000.0,119.0,3.0,Retiro
31db7c86bf57,https://www.pisos.com/comprar/piso-ibiza28009-61676535246_101800/,Piso en calle de Ibiza,1195000.0,124.0,3.0,Retiro
7e9a7358944a,https://www.pisos.com/comprar/piso-ibiza28009-61712327695_109200/,"Piso en calle >C. de Lope de Rueda, nº >",725000.0,64.0,2.0,Retiro
ca8c6b1e59ff,https://www.pisos.com/comprar/piso-ibiza28009-61751207083_101800/,Piso en calle de O'Donnell,2500000.0,185.0,3.0,Retiro
1b3d30e48e25,https://www.pisos.com/comprar/piso-retiro_estrella28007-60926771679_101800/,Piso en calle del Marqués de Lozoya,975000.0,155.0,3.0,Retiro
a65a49366218,https://www.pisos.com/comprar/piso-ibiza28009-60861374824_521737/,Piso en calle de Ibiza,1279000.0,121.0,3.0,Retiro
bb475c201f9a,https://www.pisos.com/comprar/piso-adelfas28007-60930941253_100500/,Piso en calle de Juan de Juanes,450000.0,83.0,2.0,Retiro
ab214acc7f26,https://www.pisos.com/comprar/piso-ibiza28009-60917073548_523572/,Piso en calle de Fernán González,1580000.0,147.0,3.0,Retiro
67829be61e1d,https://www.pisos.com/comprar/piso-ibiza28009-60839398079_101800/,Piso en calle de O'Donnell,1150000.0,122.0,4.0,Retiro
ddbe3ac72a84,https://www.pisos.com/comprar/piso-ibiza28009-60927272919_101800/,Piso en calle de O'Donnell,1075000.0,120.0,4.0,Retiro
22c7037657b9,https://www.pisos.com/comprar/piso-ibiza28009-60905587294_101800/,Piso en calle del Doce de Octubre,1275000.0,135.0,3.0,Retiro
d78849725d1c,https://www.pisos.com/comprar/piso-ibiza28009-60836142375_100500/,Piso en calle de O'Donnell,1650000.0,125.0,3.0,Retiro
aab7c7732398,https://www.pisos.com/comprar/piso-retiro_estrella28007-60087842205_100500/,Piso en calle de Antonio Casero,765000.0,130.0,4.0,Retiro
0919cae77333,https://www.pisos.com/comprar/piso-ibiza28009-60057172814_521737/,Piso en calle del Alcalde Sáinz de Baranda,679000.0,44.0,2.0,Retiro
b1e9268c6f86,https://www.pisos.com/comprar/piso-nino_jesus28009-60018434038_530004/,Piso en calle del Doce de Octubre,1300000.0,112.0,2.0,Retiro
feb4f62bed59,https://www.pisos.com/comprar/piso-ibiza28009-60028844291_521737/,Piso en calle del Alcalde Sáinz de Baranda,1379000.0,121.0,4.0,Retiro
66003e4a48c8,https://www.pisos.com/comprar/piso-jeronimos28014-60038595205_100500/,Piso en calle de Montalbán,9100000.0,493.0,6.0,Retiro
e7016b4a32f5,https://www.pisos.com/comprar/piso-jeronimos28014-59257472094_530002/,Piso en calle de Alberto Bosch,7900000.0,362.0,3.0,Retiro
a4007ca7e86f,https://www.pisos.com/comprar/piso-ibiza28009-58423591813_100500/,Piso en calle de Narváez,945000.0,88.0,2.0,Retiro
924fc0aa3777,https://www.pisos.com/comprar/atico-jeronimos28014-59181925429_109300/,Ático en calle de Casado del Alisal,4350000.0,342.0,3.0,Retiro
8195f047967d,https://www.pisos.com/comprar/piso-retiro_pacifico28014-58419109841_100500/,Piso en Avenida de Menéndez Pelayo,275000.0,91.0,3.0,Retiro
bc00df9888d9,https://www.pisos.com/comprar/piso-retiro_pacifico28007-4225004317_109700/,"Piso en calle de la Caridad, 20",647700.0,,,Retiro
16ebf3786881,https://www.pisos.com/comprar/piso-jeronimos28014-58401118228_100500/,Piso en calle de Alfonso XII,1890000.0,226.0,4.0,Retiro
0dda8479c7cf,https://www.pisos.com/comprar/piso-adelfas28007-58339404754_100500/,Piso en calle de Seco,370000.0,70.0,2.0,Retiro
38667549c91b,https://www.pisos.com/comprar/piso-ibiza28009-57555800298_100500/,Piso en calle de Antonio Acuña,1790000.0,195.0,,Retiro
49b545c899be,https://www.pisos.com/comprar/atico-jeronimos28014-56710212436_101800/,Ático en calle de Juan de Mena,3500000.0,218.0,3.0,Retiro
9c805a121238,https://www.pisos.com/comprar/piso-jeronimos28014-55069666401_101800/,Piso en calle de Casado del Alisal,2950000.0,231.0,3.0,Retiro
a1125a592b64,https://www.pisos.com/comprar/piso-retiro_pacifico28007-55037052332_101800/,Piso en calle de Sánchez Barcáiztegui,434000.0,80.0,3.0,Retiro
760877537e37,https://www.pisos.com/comprar/duplex-jeronimos28014-54237570967_101800/,Dúplex en calle de Alfonso XII,9500000.0,805.0,4.0,Retiro
de28c78d4592,https://www.pisos.com/comprar/piso-jeronimos28014-53356052662_996542/,Piso en calle de Moreto,8400000.0,471.0,10.0,Retiro
f4526fe83570,https://www.pisos.com/comprar/piso-jeronimos28014-50883083119_524228/,Piso en calle de Moreto,8400000.0,471.0,5.0,Retiro
b7701c6d7a0d,https://www.pisos.com/comprar/piso-jeronimos28014-52508259432_101800/,Piso en Paseo de la Infanta Isabel,2370000.0,212.0,4.0,Retiro
